function,label
"function transfer(address _to, uint256 _value) returns (bool success) {}
}
contract WhiteList {
 function checkMemberLevel (address addr) view public returns (uint) {}
}
contract PresalePool {
 using SafeMath for uint;
 uint8 public contractStage = 1;
 address public owner;
 uint[] public contributionCaps;
 uint public feePct;
 address public receiverAddress;
 uint constant public contributionMin = 100000000000000000;
 uint constant public maxGasPrice = 50000000000;
 WhiteList constant public whitelistContract = WhiteList(0x8D95B038cA80A986425FA240C3C17Fb2B6e9bc63);
 uint public nextCapTime;
 uint [] public nextContributionCaps;
 uint public addressChangeBlock;
 uint public finalBalance;
 uint[] public ethRefundAmount;
 address public activeToken;
 struct Contributor {
 bool authorized;
 uint ethRefund;
 uint balance;
 uint cap;
 mapping (address => uint) tokensClaimed;
 }",0
"function getRoleAddress_(uint8 _for) view internal returns(address) {
 return roleAddress_[_for];
 }",0
"function balanceOf(address token, address user) constant returns (uint) {
 return tokens[token][user];
 }",0
"function genericCall(address _contract, bytes memory _data, uint256 _value)
 public
 onlyOwner
 returns(bool success, bytes memory returnValue) {
 (success, returnValue) = _contract.call.value(_value)(_data);
 emit GenericCall(_contract, _data, _value, success);
 }",1
"function allowance(address tokenOwner, address spender) external view returns(uint remaining);
	function balanceOf(address tokenOwner) external view returns(uint balance);
}
interface ERC223interface {
	function transfer(address to, uint value) external returns(bool ok);
	function transfer(address to, uint value, bytes calldata data) external returns(bool ok);
	function transfer(address to, uint value, bytes calldata data, string calldata customFallback) external returns(bool ok);
	function balanceOf(address who) external view returns(uint);
}
interface ERC223Handler {
	function tokenFallback(address _from, uint _value, bytes calldata _data) external;
}
interface ExternalGauntletInterface {
	function gauntletRequirement(address wearer, uint256 oldAmount, uint256 newAmount) external returns(bool);
	function gauntletRemovable(address wearer) external view returns(bool);
}
interface Hourglass {
	function decimals() external view returns(uint8);
	function stakingRequirement() external view returns(uint256);
	function balanceOf(address tokenOwner) external view returns(uint);
	function dividendsOf(address tokenOwner) external view returns(uint);
	function calculateTokensReceived(uint256 _ethereumToSpend) external view returns(uint256);
	function calculateEthereumReceived(uint256 _tokensToSell) external view returns(uint256);
	function myTokens() external view returns(uint256);
	function myDividends(bool _includeReferralBonus) external view returns(uint256);
	function totalSupply() external view returns(uint256);
	function transfer(address to, uint value) external returns(bool);
	function buy(address referrer) external payable returns(uint256);
	function sell(uint256 amount) external;
	function withdraw() external;
}
interface TeamJustPlayerBook {
	function pIDxName_(bytes32 name) external view returns(uint256);
	function pIDxAddr_(address addr) external view returns(uint256);
	function getPlayerAddr(uint256 pID) external view returns(address);
}
contract HourglassXReferralHandler {
	using SafeMath for uint256;
	using SafeMath for uint;
	address internal parent;
	Hourglass internal hourglass;
	constructor(Hourglass h) public {
 hourglass = h;
 parent = msg.sender;
	}",0
"function getReturn(address _fromToken, address _toToken, uint256 _amount) public view returns(uint256 returnAmount) {
 returnAmount = super.getReturn(_fromToken, _toToken, _amount).mul(ONE_HUNDRED_PERCRENTS.sub(changeFee)).div(ONE_HUNDRED_PERCRENTS);
 }",0
"function bundlingEnabled() public view returns(bool);
 function bundleFirstTokens(address _beneficiary, uint256 _amount, uint256[] _tokenAmounts) public;
 function bundle(address _beneficiary, uint256 _amount) public;
 function unbundle(address _beneficiary, uint256 _value) public;
 function unbundleSome(address _beneficiary, uint256 _value, ERC20[] _tokens) public;
 function disableBundling() public;
 function enableBundling() public;
 bytes4 public constant InterfaceId_IBasicMultiToken = 0xd5c368b6;
}
contract IMultiToken is IBasicMultiToken {
 event Update();
 event Change(address indexed _fromToken, address indexed _toToken, address indexed _changer, uint256 _amount, uint256 _return);
 function weights(address _token) public view returns(uint256);
 function changesEnabled() public view returns(bool);
 function getReturn(address _fromToken, address _toToken, uint256 _amount) public view returns (uint256 returnAmount);
 function change(address _fromToken, address _toToken, uint256 _amount, uint256 _minReturn) public returns (uint256 returnAmount);
 function disableChanges() public;
 bytes4 public constant InterfaceId_IMultiToken = 0x81624e24;
}
contract MultiTokenNetwork is Pausable {
 address[] private _multitokens;
 AbstractDeployer[] private _deployers;
 event NewMultitoken(address indexed mtkn);
 event NewDeployer(uint256 indexed index, address indexed oldDeployer, address indexed newDeployer);
 function multitokensCount() public view returns(uint256) {
 return _multitokens.length;
 }",0
"function buyXid(uint256 _affCode) isActivated() isHuman() isWithinLimits(msg.value) public payable {
 FDDdatasets.EventReturns memory _eventData_ = determinePID(_eventData_);
 uint256 _pID = pIDxAddr_[msg.sender];
 if (_affCode == 0 || _affCode == _pID) {
 _affCode = plyr_[_pID].laff;
 } else if (_affCode != plyr_[_pID].laff) {
 plyr_[_pID].laff = _affCode;
 }
 buyCore(_pID, _affCode, _eventData_);
 }",0
"function cancelMigration(address sender, Proxy identity) public
 onlyAuthorized
 onlyOwner(identity, sender)
 {
 address canceledManager = migrationNewAddress[identity];
 delete migrationInitiated[identity];
 delete migrationNewAddress[identity];
 LogMigrationCanceled(identity, canceledManager, sender);
 }",0
"function unbundleSome(address _beneficiary, uint256 _value, ERC20[] _tokens) public;
 function disableBundling() public;
 function enableBundling() public;
}
contract IMultiToken is IBasicMultiToken {
 event Update();
 event Change(address indexed _fromToken, address indexed _toToken, address indexed _changer, uint256 _amount, uint256 _return);
 function weights(address _token) public view returns(uint256);
 function getReturn(address _fromToken, address _toToken, uint256 _amount) public view returns (uint256 returnAmount);
 function change(address _fromToken, address _toToken, uint256 _amount, uint256 _minReturn) public returns (uint256 returnAmount);
 function disableChanges() public;
}
contract MultiTokenNetwork is Pausable {
 address[] private _multitokens;
 AbstractDeployer[] private _deployers;
 event NewMultitoken(address indexed mtkn);
 event NewDeployer(uint256 indexed index, address indexed oldDeployer, address indexed newDeployer);
 function multitokensCount() public view returns(uint256) {
 return _multitokens.length;
 }",0
"function withdrawEther() onlyOwner {
 require(this.balance != 0);
 owner.transfer(this.balance);
 EtherWithdrawn(this.balance);
 }",0
"function transfer(address _to, uint _value, bytes _data, string _custom_fallback)
 whenNotPaused
 returns (bool success)
 {
 require(_to != address(0));
 require(!frozenAccount[_to]);
 require(!frozenAccount[msg.sender]);
 if(isContract(_to)) {
 require(balanceOf(msg.sender) >= _value);
 balances[_to] = balanceOf(_to).sub(_value);
 balances[_to] = balanceOf(_to).add(_value);
 assert(_to.call.value(0)(bytes4(sha3(_custom_fallback)), msg.sender, _value, _data));
 emit Transfer(msg.sender, _to, _value, _data);
 return true;
 }
 else {
 return transferToAddress(_to, _value, _data);
 }
}",1
"function escapeHatch(address _token) public onlyEscapeHatchCallerOrOwner {
 require(escapeBlacklist[_token]==false);
 uint256 balance;
 if (_token == 0x0) {
 balance = this.balance;
 escapeHatchDestination.transfer(balance);
 EscapeHatchCalled(_token, balance);
 return;
 }
 ERC20 token = ERC20(_token);
 balance = token.balanceOf(this);
 require(token.transfer(escapeHatchDestination, balance));
 EscapeHatchCalled(_token, balance);
 }",0
"function shutDownVersion(uint id)
 pre_cond(isActive(id)) internal
 {
 VersionInterface Version = VersionInterface(versions[id].version);
 Version.shutDown();
 delete versions[id];
 VersionUpdated(id);
 }",0
"function changeOwner(address _newOwner) external onlyOwner() {
 owner = _newOwner;
 emit ChangedOwner(owner);
 }",0
"function _withdraw (address receiver, address tokenAddr) internal {
 assert (contractStage == 3);
 var c = contributors[receiver];
 if (tokenAddr == 0x00) {
 tokenAddr = activeToken;
 }
 var d = distribution[tokenAddr];
 require ( (refundPct > 0 && !c.refundedEth) || d.claimRound > c.tokensClaimed[tokenAddr] );
 if (refundPct > 0 && !c.refundedEth) {
 uint ethAmount = _applyPct(c.balance,refundPct);
 c.refundedEth = true;
 if (ethAmount == 0) return;
 if (ethAmount+10 > c.balance) {
 ethAmount = c.balance-10;
 }
 c.balance = c.balance.sub(ethAmount+10);
 receiver.transfer(ethAmount);
 EthRefunded(receiver,ethAmount);
 }
 if (d.claimRound > c.tokensClaimed[tokenAddr]) {
 uint amount = _applyPct(c.balance,d.pct);
 c.tokensClaimed[tokenAddr] = d.claimRound;
 d.claimCount = d.claimCount.add(1);
 if (amount > 0) {
 require (d.token.transfer(receiver,amount));
 }
 TokensWithdrawn(receiver,amount);
 }
 }",0
"function deployers(uint i) public view returns(AbstractDeployer) {
 return _deployers[i];
 }",0
"function getBytesValues(bytes32 _variable) public view returns(bytes) {
 return bytesStorage[_variable];
 }",0
"function buyICO() {
 if ((icoStartBlock != 0) && (getBlockNumber() < icoStartBlock)) return;
 if ((icoStartTime != 0) && (getNow() < icoStartTime)) return;
 if (this.balance < minimumContribution) return;
 uint256 purchaseAmount = Math.min256(this.balance, purchaseCap);
 assert(crowdSale.call.value(purchaseAmount)());
 ICOPurchased(purchaseAmount);
 }",1
"function dealHouseCards(Game storage self) private {
 self.houseCards.push(self.deck.getCard(self.actionBlock));
 if (countHand(self.houseCards) < houseLimit) dealHouseCards(self);
 }",0
"modifier onlyOwner() {
 require(msg.sender == owner, ""msg.sender == owner"");
 _;
	}",0
"function getQueueLength() public view returns (uint) {
 return queue.length - currentReceiverIndex;
 }",0
"function changeExecutor(address _executor) onlyOwner {
 executor = _executor;
 ExecutorChanged(_executor);
 }",0
"function validateCallGas(uint callGas, uint EXTRA_GAS)
 internal view returns (bool)
 {
 return callGas < CALL_GAS_CEILING(EXTRA_GAS);
 }",0
"function add(uint a, uint b) internal pure returns (uint) {
 uint c = a + b;
 require(c >= a);
 return c;
 }",0
"function withdrawETH(){
 require(msg.sender == developer);
 developer.transfer(this.balance);
 }",0
"function mod(uint256 a, uint256 b) internal pure returns (uint256) {
 require(b != 0);
 return a % b;
 }",0
"constructor(FeeInterface _fees) public {
 fees = _fees;
 }",0
"function finishBurning() onlyOwner public returns (bool) {
 AllowBurn = false;
 return true;
 }",0
"function setCrowd(address crowd) onlyOwner external {
 require(crowdsale == 0x0);
 crowdsale = crowd;
 }",0
"function title() public view returns(string) {
 return ""BasicMultiTokenDeployer"";
 }",0
"function concat(slice memory self, slice memory other) internal pure returns (string memory) {
 string memory ret = new string(self._len + other._len);
 uint retptr;
 assembly { retptr := add(ret, 32) }
 memcpy(retptr, self._ptr, self._len);
 memcpy(retptr + self._len, other._ptr, other._len);
 return ret;
 }",0
"function setBcdcReserveFund(address _bcdcReserveFund) onlyOwner{
 if (getState() != State.PreFunding) throw;
 if (preallocated) throw;
 if (_bcdcReserveFund == 0x0) throw;
 bcdcReserveFund = _bcdcReserveFund;
 }",0
"function tryExec(Action a) internal returns (bool call_ret) {
 return a.target.call.value(a.value)(a.calldata);
 }",0
"function proxyTransferWithReference(address _to, uint _value, bytes32 _symbol, string _reference) returns(bool);
 function proxyTransferToICAPWithReference(bytes32 _icap, uint _value, string _reference) returns(bool);
 function approve(address _spender, uint _value, bytes32 _symbol) returns(bool);
 function proxyApprove(address _spender, uint _value, bytes32 _symbol) returns(bool);
 function allowance(address _from, address _spender, bytes32 _symbol) constant returns(uint);
 function transferFrom(address _from, address _to, uint _value, bytes32 _symbol) returns(bool);
 function transferFromWithReference(address _from, address _to, uint _value, bytes32 _symbol, string _reference) returns(bool);
 function transferFromToICAP(address _from, bytes32 _icap, uint _value) returns(bool);
 function transferFromToICAPWithReference(address _from, bytes32 _icap, uint _value, string _reference) returns(bool);
 function proxyTransferFromWithReference(address _from, address _to, uint _value, bytes32 _symbol, string _reference) returns(bool);
 function proxyTransferFromToICAPWithReference(address _from, bytes32 _icap, uint _value, string _reference) returns(bool);
 function setCosignerAddress(address _address, bytes32 _symbol) returns(bool);
 function setCosignerAddressForUser(address _address) returns(bool);
 function proxySetCosignerAddress(address _address, bytes32 _symbol) returns(bool);
}
contract AssetMin is SafeMin {
 event Transfer(address indexed from, address indexed to, uint value);
 event Approve(address indexed from, address indexed spender, uint value);
 MultiAsset public multiAsset;
 bytes32 public symbol;
 string public name;
 function init(address _multiAsset, bytes32 _symbol) immutable(address(multiAsset)) returns(bool) {
 MultiAsset ma = MultiAsset(_multiAsset);
 if (!ma.isCreated(_symbol)) {
 return false;
 }
 multiAsset = ma;
 symbol = _symbol;
 return true;
 }",0
